"","Person","PostID","Score","ViewCount","QTime","HourQTime"
"40138",46050,111170,0,14,1407491092.327,9
"40139",53579,111172,0,15,1407492742.423,10
"40140",52947,111173,0,16,1407494822.6,10
"40141",53689,111175,3,109,1407495418.017,10
"40142",45429,111176,1,46,1407495464.483,10
"40143",53691,111177,0,7,1407496332.14,11
"40144",29740,111179,0,23,1407499073.87,11
"40145",14826,111180,0,35,1407499094.787,11
"40146",53698,111183,0,17,1407501449.14,12
"40147",53098,111185,0,29,1407502576.4,12
"40148",20228,111186,0,12,1407503184.82,13
"40149",53704,111188,0,21,1407503870.803,13
"40150",53703,111189,0,41,1407504415.547,13
"40151",53707,111192,1,85,1407506144.76,13
"40152",10123,111194,1,26,1407506536.907,14
"40153",53098,111196,2,289,1407506690.107,14
"40154",53711,111197,0,34,1407508178.667,14
"40155",37483,111198,4,198,1407509101.86,14
"40156",52568,111200,0,9,1407509528.043,14
"40157",48587,111204,0,7,1407512771.247,15
"40158",53712,111205,3,87,1407512776.663,15
"40159",35572,111207,0,15,1407513750.063,16
"40160",53714,111209,3,48,1407514776.747,16
"40161",35280,111214,2,141,1407517212.547,17
"40162",29500,111215,1,35,1407517809.477,17
"40163",52388,111217,4,28,1407518191.1,17
"40164",7340,111218,2,55,1407518251.54,17
"40165",20727,111219,1,47,1407518324.593,17
"40166",37627,111223,0,18,1407519706.653,17
"40167",53721,111224,1,41,1407520195.363,17
"40168",53723,111225,0,5,1407520230.537,17
"40169",13516,111228,1,112,1407523647.63,18
"40170",53728,111230,0,9,1407524313.54,18
"40171",40120,111231,0,26,1407525511.94,19
"40172",42923,111235,0,19,1407529525.433,20
"40173",14104,111236,0,9,1407529555.613,20
"40174",52020,111237,0,20,1407531040.56,20
"40175",40128,111238,0,16,1407531266.053,20
"40176",53732,111241,0,11,1407532630.413,21
"40177",52432,111243,3,72,1407533041.823,21
"40178",53736,111244,1,19,1407533555.65,21
"40179",52874,111246,1,51,1407534117.703,21
"40180",26945,111247,0,25,1407534208.853,21
"40181",6783,111252,0,25,1407541017.717,23
"40182",35074,111254,0,21,1407541267.81,23
"40183",53740,111255,0,18,1407543666.43,0
"40184",53741,111257,4,33,1407547590.03,1
"40185",53743,111262,0,15,1407569084.26,7
"40186",46557,111264,1,12,1407572881.95,8
"40187",45130,111265,1,24,1407574662.98,8
"40188",44023,111266,2,30,1407576252.583,9
"40189",53745,111267,0,43,1407578116.527,9
"40190",53561,111268,2,82,1407580578.503,10
"40191",53532,111269,1,26,1407582207.063,11
"40192",48756,111270,1,33,1407583284.167,11
"40193",53748,111271,1,44,1407583289.167,11
"40194",53750,111275,0,22,1407587644.867,12
"40195",53717,111278,0,25,1407589895.963,13
"40196",19762,111279,4,114,1407593096.997,14
"40197",53755,111281,2,24,1407597622.827,15
"40198",25,111283,7,367,1407598767.02,15
"40199",53756,111286,1,13,1407600608.833,16
"40200",53758,111287,2,27,1407600909.833,16
"40201",603,111288,5,78,1407601047.74,16
"40202",32397,111289,0,38,1407601421.613,16
"40203",43204,111290,0,22,1407602479.623,16
"40204",52474,111291,0,17,1407602674.077,16
"40205",9008,111294,0,23,1407605693.433,17
"40206",53635,111295,4,39,1407168149.21,16
"40207",28978,111297,3,80,1407607433.41,18
"40208",52058,111298,1,26,1407607472.04,18
"40209",53240,111299,0,11,1407607547.54,18
"40210",26945,111301,1,31,1407608361.507,18
"40211",48365,111302,1,49,1407609029.533,18
"40212",53098,111303,2,29,1407609254.963,18
"40213",28659,111305,2,36,1407612532.427,19
"40214",44082,111308,4,95,1407613944.453,19
"40215",40252,111309,0,26,1407614220.543,19
"40216",52058,111314,1,25,1407621896.36,22
"40217",53098,111315,0,19,1407622666.627,22
"40218",28659,111317,3,35,1407625241.077,23
"40219",42056,111319,0,15,1407629130.743,0
"40220",38130,111320,3,144,1407629713.157,0
"40221",53610,111324,1,34,1407638449.333,2
"40222",25741,111325,0,9,1407639452.45,2
"40223",49674,111330,0,37,1407650558.923,6
"40224",10619,111331,0,30,1407654000.483,7
"40225",6153,111334,1,33,1407661378.657,9
"40226",55336,111335,1,61,1407655787.623,7
"40227",52016,111338,0,14,1407663998.143,9
"40228",53782,111339,2,38,1407666329.9,10
"40229",53786,111341,1,41,1407667879.24,10
"40230",53679,111342,1,82,1407668148.64,10
"40231",53783,111344,0,8,1407669988.203,11
"40232",53788,111345,2,77,1407671295.873,11
"40233",53617,111346,2,171,1407671829.533,11
"40234",38146,111347,0,62,1407672263.857,12
"40235",51842,111349,0,17,1407672810.647,12
"40236",25758,111352,2,22,1407673196.763,12
"40237",6932,111353,2,47,1407673513.147,12
"40238",53608,111354,0,9,1407674797.86,12
"40239",53793,111355,2,44,1407676677.303,13
"40240",53800,111358,1,64,1407684844.377,15
"40241",53802,111359,0,12,1407685195.81,15
"40242",53804,111362,0,108,1407688881.17,16
"40243",53808,111364,2,21,1407690637.52,17
"40244",53809,111368,1,31,1407693954.68,18
"40245",53811,111370,1,67,1407695332.063,18
"40246",48554,111373,0,37,1407697330.673,19
"40247",36540,111374,2,44,1407697736.18,19
"40248",53815,111383,0,46,1407706341.89,21
"40249",20327,111384,0,14,1407706799.443,21
"40250",14104,111385,3,105,1407706821.573,21
"40251",53817,111386,0,32,1407706929.707,21
"40252",49545,111388,2,50,1407707679.577,21
"40253",46703,111389,0,72,1407708369.81,22
"40254",48420,111390,1,20,1407709668.017,22
"40255",40252,111391,1,45,1407710027.507,22
"40256",53818,111394,0,12,1407711121.593,22
"40257",53475,111397,2,25,1407712032.2,23
"40258",53820,111402,1,25,1407714627.473,23
"40259",37531,111405,1,50,1407716166.253,0
"40260",41267,111407,1,26,1407717314.35,0
"40261",53825,111411,1,32,1407723810.267,2
"40262",53827,111413,-1,38,1407726357.41,3
"40263",10119,111414,0,18,1407728069.52,3
"40264",53490,111417,0,13,1407730818.62,4
"40265",53831,111419,0,12,1407732903.25,4
"40266",609,111421,2,105,1407737287.467,6
"40267",49398,111422,3,626,1407737661.677,6
"40268",588,111423,3,245,1407738141.317,6
"40269",43247,111424,0,57,1407738285.937,6
"40270",53834,111425,0,15,1407740517.16,7
"40271",53836,111432,2,40,1407747459.33,8
"40272",49034,111433,0,6,1407748128.443,9
"40273",53836,111435,0,14,1407748882.44,9
"40274",3406,111439,5,100,1407752477.817,10
"40275",36415,111440,0,34,1407753160.623,10
"40276",46175,111443,1,43,1407755226.293,11
"40277",5419,111445,0,72,1407757213.137,11
"40278",11242,111448,1,35,1407759074.32,12
"40279",53099,111449,3,58,1407762675.953,13
"40280",53846,111451,1,35,1407763733.997,13
"40281",53847,111452,2,29,1407763762.307,13
"40282",53848,111453,0,41,1407763945.283,13
"40283",29265,111454,1,112,1407764259.647,13
"40284",52120,111455,0,58,1407764345.003,13
"40285",52040,111457,0,23,1407765473.947,13
"40286",53851,111461,0,43,1407766341.377,14
"40287",53670,111462,0,30,1407766680.12,14
"40288",21475,111463,1,49,1407766830.76,14
"40289",26910,111465,1,12,1407767613.683,14
"40290",34859,111466,1,60,1407767933.357,14
"40291",32397,111467,1,74,1407768279.463,14
"40292",53852,111468,0,17,1407768281.037,14
"40293",53855,111470,0,21,1407770007.813,15
"40294",53844,111471,0,32,1407770674.54,15
"40295",35091,111473,2,67,1407771164.493,15
"40296",49519,111474,0,25,1407771313.613,15
"40297",53856,111475,1,57,1407771546.27,15
"40298",38294,111478,2,50,1407773431.053,16
"40299",53859,111479,0,30,1407773795.977,16
"40300",38130,111482,1,136,1407775491.83,16
"40301",53356,111483,1,80,1407776706.29,17
"40302",20327,111484,0,37,1407776855.7,17
"40303",53865,111486,2,25,1407777870.187,17
"40304",53867,111488,2,29,1407778645.343,17
"40305",53868,111489,1,39,1407779203.44,17
"40306",53870,111492,0,45,1407779755.57,17
"40307",53871,111493,0,11,1407779915.61,17
"40308",43163,111504,0,33,1407782063.53,18
"40309",15997,111508,0,13,1407785080.317,19
"40310",36540,111514,0,33,1407789575.527,20
"40311",2798,111515,3,67,1407790366.997,20
"40312",53883,111516,0,10,1407790388.01,20
"40313",686,111518,2,50,1407792262.843,21
"40314",53884,111519,0,42,1407792868.61,21
"40315",43534,111520,0,27,1407794360.027,21
"40316",52874,111526,0,15,1407801942.853,0
"40317",52001,111529,1,33,1407802352.24,0
"40318",53888,111530,0,74,1407802585.793,0
"40319",53332,111532,1,188,1407806157.377,1
"40320",53889,111535,0,44,1407809500.39,2
"40321",53892,111538,0,30,1407813556.107,3
"40322",52120,111540,0,119,1407816078.8,4
"40323",32175,111541,0,48,1407819482.043,4
"40324",52020,111544,1,47,1407827066.867,7
"40325",53900,111545,0,35,1407827455.307,7
"40326",28746,111547,2,86,1407832897.687,8
"40327",35111,111549,0,36,1407834375.26,9
"40328",53908,111550,1,17,1407835863.883,9
"40329",30589,111551,0,34,1407836584.427,9
"40330",53709,111553,0,48,1407837492.163,9
"40331",31221,111554,0,18,1407837526.617,9
"40332",53372,111555,0,61,1407838553.523,10
"40333",25743,111556,0,9,1407838886.917,10
"40334",5509,111559,2,58,1407842079.673,11
"40335",53913,111564,2,21,1407847233.713,12
"40336",53911,111569,3,84,1407848400.353,13
"40337",53917,111575,0,14,1407849529.253,13
"40338",48554,111577,1,119,1407851742.753,13
"40339",43046,111579,2,48,1407854043.163,14
"40340",53844,111580,0,20,1407855028.89,14
"40341",51872,111581,2,28,1407855575.257,14
"40342",53923,111582,0,21,1407855616.353,15
"40343",52058,111589,2,42,1407858354.283,15
"40344",53929,111591,0,13,1407859290.383,16
"40345",53544,111592,1,36,1407859305.217,16
"40346",53930,111593,0,13,1407859470.023,16
"40347",53932,111596,8,121,1407860119.157,16
"40348",27261,111599,0,11,1407860830.76,16
"40349",53934,111602,12,218,1407862171.203,16
"40350",19758,111604,2,24,1407862738.857,16
"40351",15997,111610,0,25,1407865843.027,17
"40352",53937,111611,0,31,1407867546.363,18
"40353",53941,111615,4,82,1407870376.437,19
"40354",53942,111618,0,20,1407871228.193,19
"40355",35715,111619,0,45,1407871384.793,19
"40356",53939,111621,1,35,1407871942.22,19
"40357",32175,111622,1,47,1407872274.15,19
"40358",36564,111623,1,37,1407872751.09,19
"40359",28109,111625,0,16,1407873937.907,20
"40360",53469,111629,0,23,1407874651.25,20
"40361",26757,111638,1,19,1407879174.163,21
"40362",53950,111639,1,19,1407880530.103,21
"40363",27779,111640,0,28,1407880820.527,22
"40364",53867,111641,1,21,1407882474.14,22
"40365",53954,111643,0,46,1407883085.167,22
"40366",53926,111644,2,58,1407883122.937,22
"40367",40252,111645,0,32,1407883593.077,22
"40368",45352,111647,1,10,1407884019.987,22
"40369",53955,111648,0,22,1407884021.023,22
"40370",53956,111649,0,33,1407884520.267,23
"40371",52740,111650,0,31,1407886011.72,23
"40372",48880,111651,0,22,1407886186.15,23
"40373",18356,111654,1,46,1407890990.403,0
"40374",53958,111655,2,17,1407891326.407,0
"40375",53740,111656,3,30,1407892885.203,1
"40376",46662,111657,0,29,1407896438.06,2
"40377",53961,111658,3,140,1407897909.693,2
"40378",52517,111659,2,48,1407897919.333,2
"40379",53964,111668,-1,37,1407912367.127,6
"40380",41420,111669,0,21,1407912638.813,6
"40381",48151,111673,0,13,1407918257.36,8
"40382",53968,111675,0,10,1407920779.59,9
"40383",53970,111677,0,5,1407921069.723,9
"40384",8924,111678,0,43,1407921610.387,9
"40385",22100,111680,11,365,1407922345.47,9
"40386",588,111682,0,26,1407922806.767,9
"40387",36462,111683,7,83,1407923041.59,9
"40388",53973,111684,4,59,1407923074.983,9
"40389",51943,111685,1,30,1407923129.173,9
"40390",37395,111686,1,17,1407923134.58,9
"40391",51908,111690,1,63,1407925210.323,10
"40392",29187,111693,2,45,1407926487.547,10
"40393",51861,111697,0,4,1407929146.923,11
"40394",53979,111698,1,44,1407929430.833,11
"40395",46050,111702,0,55,1407932050.757,12
"40396",53986,111704,1,25,1407932538.743,12
"40397",53988,111708,0,9,1407933833.27,12
"40398",16059,111709,0,63,1407934257.897,12
"40399",53989,111710,0,14,1407934261.487,12
"40400",35305,111712,1,33,1407934915.357,13
"40401",41205,111713,1,20,1407934930.943,13
"40402",53966,111714,0,4,1407935580.013,13
"40403",2798,111716,2,38,1407936203.83,13
"40404",12307,111722,0,32,1407937512.24,13
"40405",37414,111723,1,26,1407937538.297,13
"40406",30997,111726,0,8,1407938357.383,13
"40407",42644,111727,0,37,1407939484.677,14
"40408",44108,111729,2,30,1407941378.287,14
"40409",53998,111731,0,61,1407941477.657,14
"40410",53892,111732,0,7,1407941563.927,14
"40411",29588,111738,0,38,1407944357.183,15
"40412",54009,111739,0,19,1407947240.247,16
"40413",53972,111741,0,22,1407948263.23,16
"40414",4769,111742,0,6,1407948878.517,16
"40415",48455,111743,0,22,1407948935.767,16
"40416",53182,111745,1,59,1407949342.37,17
"40417",24968,111746,2,92,1407949387.253,17
"40418",3280,111747,1,21,1407949636.593,17
"40419",9746,111748,2,48,1407950309.077,17
"40420",54014,111750,0,20,1407951987.143,17
"40421",54015,111751,3,51,1407952299.22,17
"40422",54017,111753,0,12,1407953710.723,18
"40423",48279,111754,0,21,1407954133.653,18
"40424",54018,111755,3,38,1407954168.507,18
"40425",25,111756,6,120,1407955161.38,18
"40426",54019,111757,2,88,1407955237.37,18
"40427",46119,111759,5,81,1407956536.693,19
"40428",54024,111762,1,68,1407959887.397,19
"40429",54026,111764,0,60,1407960692.983,20
"40430",54021,111765,1,32,1407960773.23,20
"40431",53280,111766,1,28,1407960865.65,20
"40432",11708,111768,1,36,1407961560.263,20
"40433",36229,111771,4,66,1407962020.27,20
"40434",54027,111773,0,10,1407962640.953,20
"40435",54029,111775,1,9,1407965441.397,21
"40436",54030,111776,0,32,1407966488.74,21
"40437",11830,111778,2,18,1407969608.85,22
"40438",53144,111779,1,34,1407971379.057,23
"40439",54035,111780,0,39,1407971758.627,23
"40440",32472,111783,0,43,1407976884.93,0
"40441",35224,111784,2,38,1407977116.697,0
"40442",54038,111785,1,17,1407977347.143,0
"40443",54036,111786,0,14,1407977929.19,0
"40444",54039,111788,2,38,1407978254.557,1
"40445",54042,111789,1,52,1407979075.803,1
"40446",48880,111790,0,18,1407979271.78,1
"40447",28345,111792,0,40,1407981753.587,2
"40448",21961,111793,0,22,1407983430.967,2
"40449",44298,111795,2,25,1407984615.79,2
"40450",54047,111796,0,57,1407985703.847,3
"40451",54048,111798,0,10,1407987121.21,3
"40452",54050,111802,0,53,1407989365.793,4
"40453",28659,111803,0,11,1407989514.81,4
"40454",44108,111808,0,22,1407991268.06,4
"40455",54051,111809,2,67,1407992608.73,5
"40456",53158,111812,0,23,1407994815.05,5
"40457",53610,111813,0,50,1407996328.27,6
"40458",31003,111815,0,60,1407997996.637,6
"40459",54055,111817,1,57,1408001138.48,7
"40460",53277,111819,2,42,1408001688.533,7
"40461",54057,111820,0,17,1408001880.663,7
"40462",54056,111821,7,258,1408003382.083,8
"40463",54062,111824,0,67,1408005312.15,8
"40464",54065,111828,0,20,1408007309.723,9
"40465",54066,111830,0,22,1408008729.247,9
"40466",54065,111832,0,18,1408009460.123,9
"40467",31221,111833,1,32,1408009667.44,9
"40468",54062,111835,-1,11,1408014149.997,11
"40469",54070,111836,1,40,1408014264.017,11
"40470",5579,111837,0,9,1408014401.193,11
"40471",54071,111839,0,12,1408014941.977,11
"40472",20543,111840,2,105,1408015666.653,11
"40473",49034,111841,0,46,1408015929.487,11
"40474",54073,111842,2,40,1408016104.913,11
"40475",53182,111843,1,16,1408016696.513,11
"40476",2798,111846,3,28,1408020060.83,12
"40477",54078,111847,1,34,1408020850.33,12
"40478",54079,111850,0,4,1408022359.49,13
"40479",54080,111851,3,39,1408022605.073,13
"40480",5544,111852,0,25,1408022915.71,13
"40481",54081,111853,0,26,1408023672.067,13
"40482",31032,111855,2,17,1408024777.463,13
"40483",45192,111856,1,31,1408025678.557,14
"40484",54087,111857,1,34,1408025818.573,14
"40485",54070,111858,0,43,1408026386.397,14
"40486",54026,111864,0,25,1408029580.01,15
"40487",54089,111865,2,30,1408029823.567,15
"40488",35400,111867,0,32,1408030152.037,15
"40489",54091,111868,2,90,1408030591.32,15
"40490",54082,111869,1,108,1408030658.083,15
"40491",53866,111870,1,88,1408031085.143,15
"40492",54091,111871,0,20,1408031087.48,15
"40493",53098,111879,1,21,1408031854.95,15
"40494",54093,111884,0,35,1408032892.353,16
"40495",4581,111888,0,8,1408033801.24,16
"40496",53998,111890,1,42,1408034574.853,16
"40497",21167,111894,2,22,1408035803.367,17
"40498",54100,111898,0,10,1408038291.837,17
"40499",20279,111900,0,29,1408038802.813,17
"40500",54101,111901,0,18,1408038900.63,17
"40501",54099,111902,4,116,1408039157.907,17
"40502",54099,111905,12,349,1408040437.657,18
"40503",13212,111906,0,11,1408040711.303,18
"40504",29109,111907,1,44,1408040831.687,18
"40505",13764,111908,3,47,1408041817.803,18
"40506",54102,111909,0,16,1408042417.44,18
"40507",43534,111910,1,79,1408042542.05,18
"40508",32397,111913,2,57,1408043452.573,19
"40509",46413,111914,3,34,1408043660.21,19
"40510",46703,111915,2,104,1408045492.907,19
"40511",54103,111916,2,32,1408045667.373,19
"40512",2361,111917,0,20,1408045718.52,19
"40513",54105,111920,2,85,1408046738.21,20
"40514",8694,111923,0,21,1408048924.147,20
"40515",46789,111930,2,25,1408050953.16,21
"40516",48144,111933,0,21,1408053226.41,21
"40517",53387,111935,0,30,1408054997.573,22
"40518",54112,111936,0,18,1408055125.893,22
"40519",54114,111937,2,38,1408056152.05,22
"40520",43106,111938,0,15,1408056632.067,22
"40521",41267,111941,0,49,1408057309.76,23
"40522",54115,111942,0,9,1408057964.09,23
"40523",54112,111943,1,13,1408057972.937,23
"40524",24848,111944,2,26,1408058417.567,23
"40525",28659,111946,8,253,1408059018.773,23
"40526",54116,111948,2,61,1408060897.883,0
"40527",45817,111951,2,24,1408061642.74,0
"40528",52058,111953,1,29,1408063062.827,0
"40529",37632,111957,0,19,1408071520.493,2
"40530",12647,111958,0,14,1408071623.63,3
"40531",21906,111960,0,4,1408072060.01,3
"40532",26355,111961,0,28,1408072092.863,3
"40533",54175,111965,4,114,1408074360.063,3
"40534",54122,111966,0,8,1408074365.717,3
"40535",54123,111967,1,73,1408077212.173,4
"40536",48876,111968,2,123,1408077591.253,4
"40537",48151,111969,0,13,1408078784.88,4
"40538",32472,111970,0,24,1408079150.503,5
"40539",54128,111977,1,17,1408083932.733,6
"40540",27658,111978,1,92,1408085121.08,6
"40541",54124,111980,0,38,1408085648.28,6
"40542",54129,111986,2,46,1408094154.29,9
"40543",14826,111988,0,23,1408094908.007,9
"40544",54130,111989,0,43,1408096964.073,10
"40545",54131,111990,0,37,1408097713.317,10
"40546",35513,111992,0,33,1408098165.487,10
